,sample,population,percentage,count,total_count
1011,sample01011,monocyte,0.17083638758751102,16081,94131
1011,sample01011,nk_cell,0.17474583293495236,16449,94131
1012,sample01012,b_cell,0.11279074223090776,11774,104388
1012,sample01012,cd4_t_cell,0.35628616316051653,37192,104388
1012,sample01012,cd8_t_cell,0.23794880637621182,24839,104388
1012,sample01012,monocyte,0.13281220063608845,13864,104388
1012,sample01012,nk_cell,0.16016208759627543,16719,104388
1013,sample01013,b_cell,0.07019881826109962,7164,102053
1013,sample01013,cd4_t_cell,0.3280648290594103,33480,102053
1013,sample01013,cd8_t_cell,0.22042468129305362,22495,102053
1013,sample01013,monocyte,0.2084799074990446,21276,102053
1013,sample01013,nk_cell,0.17283176388739185,17638,102053
1014,sample01014,b_cell,0.143859996045086,14550,101140
1014,sample01014,cd4_t_cell,0.32041724342495553,32407,101140
1014,sample01014,cd8_t_cell,0.23203480324302947,23468,101140
1014,sample01014,monocyte,0.1826873640498319,18477,101140
1014,sample01014,nk_cell,0.1210005932370971,12238,101140
1015,sample01015,b_cell,0.10978393106707286,10919,99459
1015,sample01015,cd4_t_cell,0.2893151952060648,28775,99459
1015,sample01015,cd8_t_cell,0.22739018087855298,22616,99459
1015,sample01015,monocyte,0.23878180958988127,23749,99459
1015,sample01015,nk_cell,0.1347288832584281,13400,99459
1016,sample01016,b_cell,0.11651543690898486,12186,104587
1016,sample01016,cd4_t_cell,0.3178693336647958,33245,104587
1016,sample01016,cd8_t_cell,0.24508782162219014,25633,104587
1016,sample01016,monocyte,0.19843766433686788,20754,104587
1016,sample01016,nk_cell,0.12208974346716131,12769,104587
1017,sample01017,b_cell,0.08373790097805706,8262,98665
1017,sample01017,cd4_t_cell,0.35428976840825016,34956,98665
1017,sample01017,cd8_t_cell,0.20951705265291642,20672,98665
1017,sample01017,monocyte,0.21020625348401156,20740,98665
1017,sample01017,nk_cell,0.14224902447676482,14035,98665
1018,sample01018,b_cell,0.11275304372883797,12521,111048
1018,sample01018,cd4_t_cell,0.36394171889633314,40415,111048
1018,sample01018,cd8_t_cell,0.23394388012391037,25979,111048
1018,sample01018,monocyte,0.20384878611051077,22637,111048
1018,sample01018,nk_cell,0.08551257114040775,9496,111048
1019,sample01019,b_cell,0.04643223974382212,4611,99306
1019,sample01019,cd4_t_cell,0.454131673816285,45098,99306
1019,sample01019,cd8_t_cell,0.2787746963929672,27684,99306
1019,sample01019,monocyte,0.11639780073711559,11559,99306
1019,sample01019,nk_cell,0.10426358930981008,10354,99306
1020,sample01020,b_cell,0.10837279380111924,10070,92920
1020,sample01020,cd4_t_cell,0.2905832974601808,27001,92920
1020,sample01020,cd8_t_cell,0.28581575548859234,26558,92920
1020,sample01020,monocyte,0.20852346104175634,19376,92920
1020,sample01020,nk_cell,0.10670469220835127,9915,92920
1021,sample01021,b_cell,0.10425375224304785,10051,96409
1021,sample01021,cd4_t_cell,0.27315914489311166,26335,96409
1021,sample01021,cd8_t_cell,0.24332790507110333,23459,96409
1021,sample01021,monocyte,0.1958530842556193,18882,96409
1021,sample01021,nk_cell,0.18340611353711792,17682,96409
1022,sample01022,b_cell,0.10664706219328228,11170,104738
1022,sample01022,cd4_t_cell,0.3118925318413565,32667,104738
1022,sample01022,cd8_t_cell,0.2269854303118257,23774,104738
1022,sample01022,monocyte,0.17675533235310967,18513,104738
1022,sample01022,nk_cell,0.17771964330042583,18614,104738
1023,sample01023,b_cell,0.0971214806920626,8931,91957
1023,sample01023,cd4_t_cell,0.2469197559729004,22706,91957
1023,sample01023,cd8_t_cell,0.2758136955316072,25363,91957
1023,sample01023,monocyte,0.2125123699120241,19542,91957
1023,sample01023,nk_cell,0.16763269789140575,15415,91957
1024,sample01024,b_cell,0.08400091100834761,8483,100987
1024,sample01024,cd4_t_cell,0.3962688266806619,40018,100987
1024,sample01024,cd8_t_cell,0.20550169823838713,20753,100987
1024,sample01024,monocyte,0.2087892501014982,21085,100987
1024,sample01024,nk_cell,0.10543931397110519,10648,100987
1025,sample01025,b_cell,0.081992413434635,7414,90423
1025,sample01025,cd4_t_cell,0.2585735930017805,23381,90423
1025,sample01025,cd8_t_cell,0.33160810855645134,29985,90423
1025,sample01025,monocyte,0.18949824712739016,17135,90423
1025,sample01025,nk_cell,0.13832763787974298,12508,90423
1026,sample01026,b_cell,0.12754790674966435,13585,106509
1026,sample01026,cd4_t_cell,0.45116375142006776,48053,106509
1026,sample01026,cd8_t_cell,0.17854829169365968,19017,106509
1026,sample01026,monocyte,0.1572824831704363,16752,106509
1026,sample01026,nk_cell,0.08545756696617188,9102,106509
1027,sample01027,b_cell,0.03880605530409646,4081,105164
1027,sample01027,cd4_t_cell,0.2578924346734624,27121,105164
1027,sample01027,cd8_t_cell,0.3446711802517972,36247,105164
1027,sample01027,monocyte,0.22857631889239663,24038,105164
1027,sample01027,nk_cell,0.1300540108782473,13677,105164
1028,sample01028,b_cell,0.11381911471894623,11890,104464
1028,sample01028,cd4_t_cell,0.3064022055444938,32008,104464
1028,sample01028,cd8_t_cell,0.21556708531168634,22519,104464
1028,sample01028,monocyte,0.26310499310767343,27485,104464
1028,sample01028,nk_cell,0.10110660131720019,10562,104464
1029,sample01029,b_cell,0.0930664774827886,9314,100079
1029,sample01029,cd4_t_cell,0.27065618161652294,27087,100079
1029,sample01029,cd8_t_cell,0.2921591942365531,29239,100079
1029,sample01029,monocyte,0.21112321266199702,21129,100079
1029,sample01029,nk_cell,0.1329949340021383,13310,100079
1030,sample01030,b_cell,0.05422432333725601,5345,98572
1030,sample01030,cd4_t_cell,0.3452704622002191,34034,98572
1030,sample01030,cd8_t_cell,0.2570101042892505,25334,98572
1030,sample01030,monocyte,0.1816743091344398,17908,98572
1030,sample01030,nk_cell,0.16182080103883456,15951,98572
1031,sample01031,b_cell,0.14695889876012888,15053,102430
1031,sample01031,cd4_t_cell,0.32360636532265935,33147,102430
1031,sample01031,cd8_t_cell,0.2703992970809333,27697,102430
1031,sample01031,monocyte,0.1348823586839793,13816,102430
1031,sample01031,nk_cell,0.12415308015229913,12717,102430
1032,sample01032,b_cell,0.10599187670816884,11169,105376
1032,sample01032,cd4_t_cell,0.36264424536896445,38214,105376
1032,sample01032,cd8_t_cell,0.2535112359550562,26714,105376
1032,sample01032,monocyte,0.1867882629820832,19683,105376
1032,sample01032,nk_cell,0.0910643789857273,9596,105376
1033,sample01033,b_cell,0.12583514146383382,11715,93098
1033,sample01033,cd4_t_cell,0.21490257578036048,20007,93098
1033,sample01033,cd8_t_cell,0.18205546843111559,16949,93098
1033,sample01033,monocyte,0.28739607725192806,26756,93098
1033,sample01033,nk_cell,0.18981073707276203,17671,93098
1034,sample01034,b_cell,0.07822574063494654,7668,98024
1034,sample01034,cd4_t_cell,0.26845466416387825,26315,98024
1034,sample01034,cd8_t_cell,0.22635272994368727,22188,98024
1034,sample01034,monocyte,0.24401167061127887,23919,98024
1034,sample01034,nk_cell,0.1829551946462091,17934,98024
1035,sample01035,b_cell,0.1444027020192898,15990,110732
1035,sample01035,cd4_t_cell,0.31746920492721165,35154,110732
1035,sample01035,cd8_t_cell,0.19838890293682043,21968,110732
1035,sample01035,monocyte,0.20508073546942165,22709,110732
1035,sample01035,nk_cell,0.13465845464725643,14911,110732
1036,sample01036,b_cell,0.10802200143319195,11155,103266
1036,sample01036,cd4_t_cell,0.25395580345902813,26225,103266
1036,sample01036,cd8_t_cell,0.3408769585342707,35201,103266
1036,sample01036,monocyte,0.18276102492591947,18873,103266
1036,sample01036,nk_cell,0.11438421164758972,11812,103266
1037,sample01037,b_cell,0.06691628530485833,7238,108165
1037,sample01037,cd4_t_cell,0.2987103037026765,32310,108165
1037,sample01037,cd8_t_cell,0.23136874219941755,25026,108165
1037,sample01037,monocyte,0.29716636619978737,32143,108165
1037,sample01037,nk_cell,0.1058383025932603,11448,108165
1038,sample01038,b_cell,0.07380727811693494,7121,96481
1038,sample01038,cd4_t_cell,0.31962769871788227,30838,96481
1038,sample01038,cd8_t_cell,0.20330427752614505,19615,96481
1038,sample01038,monocyte,0.23217006457229922,22400,96481
1038,sample01038,nk_cell,0.17109068106673853,16507,96481
1039,sample01039,b_cell,0.06373992064507872,6972,109382
1039,sample01039,cd4_t_cell,0.31167833830063446,34092,109382
1039,sample01039,cd8_t_cell,0.2700810005302518,29542,109382
1039,sample01039,monocyte,0.19415443125925655,21237,109382
1039,sample01039,nk_cell,0.16034630926477847,17539,109382
1040,sample01040,b_cell,0.14609218436873747,13851,94810
1040,sample01040,cd4_t_cell,0.33355131315262104,31624,94810
1040,sample01040,cd8_t_cell,0.19470519987343107,18460,94810
1040,sample01040,monocyte,0.12970150827971733,12297,94810
1040,sample01040,nk_cell,0.1959497943254931,18578,94810
1041,sample01041,b_cell,0.12415785434078117,11647,93808
1041,sample01041,cd4_t_cell,0.25701432713627836,24110,93808
1041,sample01041,cd8_t_cell,0.2727272727272727,25584,93808
1041,sample01041,monocyte,0.15315324918983456,14367,93808
1041,sample01041,nk_cell,0.19294729660583318,18100,93808
1042,sample01042,b_cell,0.11843967267581369,11550,97518
1042,sample01042,cd4_t_cell,0.27136528640866303,26463,97518
1042,sample01042,cd8_t_cell,0.31073237761233824,30302,97518
1042,sample01042,monocyte,0.16199060686232286,15797,97518
1042,sample01042,nk_cell,0.1374720564408622,13406,97518
1043,sample01043,b_cell,0.10046207077785564,9175,91328
1043,sample01043,cd4_t_cell,0.31513884022424665,28781,91328
1043,sample01043,cd8_t_cell,0.17622196916608268,16094,91328
1043,sample01043,monocyte,0.21334092501751928,19484,91328
1043,sample01043,nk_cell,0.19483619481429573,17794,91328
1044,sample01044,b_cell,0.09005899405547471,7984,88653
1044,sample01044,cd4_t_cell,0.3193687748863547,28313,88653
1044,sample01044,cd8_t_cell,0.19508646069506955,17295,88653
1044,sample01044,monocyte,0.23078745220127914,20460,88653
1044,sample01044,nk_cell,0.16469831816182193,14601,88653
1045,sample01045,b_cell,0.11145553489012881,11326,101619
1045,sample01045,cd4_t_cell,0.294649622609945,29942,101619
1045,sample01045,cd8_t_cell,0.23822316692744466,24208,101619
1045,sample01045,monocyte,0.2233342189944794,22695,101619
1045,sample01045,nk_cell,0.13233745657800214,13448,101619
1046,sample01046,b_cell,0.09900141263578352,10162,102645
1046,sample01046,cd4_t_cell,0.29610794485849284,30394,102645
1046,sample01046,cd8_t_cell,0.24358712065858054,25003,102645
1046,sample01046,monocyte,0.2490135905304691,25560,102645
1046,sample01046,nk_cell,0.11228993131667397,11526,102645
1047,sample01047,b_cell,0.08691942093408611,8760,100783
1047,sample01047,cd4_t_cell,0.36042784993500887,36325,100783
1047,sample01047,cd8_t_cell,0.13359395929869125,13464,100783
1047,sample01047,monocyte,0.263060238333846,26512,100783
1047,sample01047,nk_cell,0.1559985314983678,15722,100783
1048,sample01048,b_cell,0.053637288240068214,5221,97339
1048,sample01048,cd4_t_cell,0.30472883428019604,29662,97339
1048,sample01048,cd8_t_cell,0.329282199324012,32052,97339
1048,sample01048,monocyte,0.10864093528801405,10575,97339
1048,sample01048,nk_cell,0.20371074286770977,19829,97339
1049,sample01049,b_cell,0.059034040482120874,6186,104787
1049,sample01049,cd4_t_cell,0.2831839827459513,29674,104787
1049,sample01049,cd8_t_cell,0.33726511876473225,35341,104787
1049,sample01049,monocyte,0.17492627902316127,18330,104787
1049,sample01049,nk_cell,0.14559057898403427,15256,104787
1050,sample01050,b_cell,0.05650597747500051,5549,98202
1050,sample01050,cd4_t_cell,0.373953687297611,36723,98202
1050,sample01050,cd8_t_cell,0.2631310971263314,25840,98202
1050,sample01050,monocyte,0.1924604386876031,18900,98202
1050,sample01050,nk_cell,0.1139487994134539,11190,98202
1051,sample01051,b_cell,0.11322636873385555,10783,95234
1051,sample01051,cd4_t_cell,0.3068756956549132,29225,95234
1051,sample01051,cd8_t_cell,0.2489552050738182,23709,95234
1051,sample01051,monocyte,0.2123401306256169,20222,95234
1051,sample01051,nk_cell,0.11860259991179621,11295,95234
1052,sample01052,b_cell,0.11845910507548177,12657,106847
1052,sample01052,cd4_t_cell,0.3539172835924266,37815,106847
1052,sample01052,cd8_t_cell,0.19130158076501913,20440,106847
1052,sample01052,monocyte,0.21936975301131525,23439,106847
1052,sample01052,nk_cell,0.1169522775557573,12496,106847
1053,sample01053,b_cell,0.06841698094961803,7075,103410
1053,sample01053,cd4_t_cell,0.2849821100473842,29470,103410
1053,sample01053,cd8_t_cell,0.23020017406440382,23805,103410
1053,sample01053,monocyte,0.1916545788608452,19819,103410
1053,sample01053,nk_cell,0.22474615607774875,23241,103410
1054,sample01054,b_cell,0.1412810262664589,12511,88554
1054,sample01054,cd4_t_cell,0.28701131512975137,25416,88554
1054,sample01054,cd8_t_cell,0.22862885922713824,20246,88554
1054,sample01054,monocyte,0.19103597804729316,16917,88554
1054,sample01054,nk_cell,0.15204282132935837,13464,88554
1055,sample01055,b_cell,0.08463325235477134,7943,93852
1055,sample01055,cd4_t_cell,0.26110258705195416,24505,93852
1055,sample01055,cd8_t_cell,0.33593317137620937,31528,93852
1055,sample01055,monocyte,0.1855900779951413,17418,93852
1055,sample01055,nk_cell,0.13274091122192389,12458,93852
1056,sample01056,b_cell,0.08318550228916814,7831,94139
1056,sample01056,cd4_t_cell,0.34166498475658336,32164,94139
1056,sample01056,cd8_t_cell,0.25818204994741817,24305,94139
1056,sample01056,monocyte,0.22474213662775258,21157,94139
1056,sample01056,nk_cell,0.09222532637907775,8682,94139
1057,sample01057,b_cell,0.11073877979581351,9914,89526
1057,sample01057,cd4_t_cell,0.21715479302102184,19441,89526
1057,sample01057,cd8_t_cell,0.20692312847664365,18525,89526
1057,sample01057,monocyte,0.28853070616357257,25831,89526
1057,sample01057,nk_cell,0.1766525925429484,15815,89526
1058,sample01058,b_cell,0.12484234234234234,11086,88800
1058,sample01058,cd4_t_cell,0.32221846846846847,28613,88800
1058,sample01058,cd8_t_cell,0.20324324324324325,18048,88800
1058,sample01058,monocyte,0.18550675675675676,16473,88800
1058,sample01058,nk_cell,0.16418918918918918,14580,88800
1059,sample01059,b_cell,0.1316649427444232,14384,109247
1059,sample01059,cd4_t_cell,0.2983056742976924,32589,109247
1059,sample01059,cd8_t_cell,0.17299330874074345,18899,109247
1059,sample01059,monocyte,0.23523758089466987,25699,109247
1059,sample01059,nk_cell,0.1617984933224711,17676,109247
1060,sample01060,b_cell,0.14738250887939466,14316,97135
1060,sample01060,cd4_t_cell,0.3024965254542647,29383,97135
1060,sample01060,cd8_t_cell,0.2728985432645287,26508,97135
1060,sample01060,monocyte,0.1536933134297627,14929,97135
1060,sample01060,nk_cell,0.1235291089720492,11999,97135
1061,sample01061,b_cell,0.11161436738133312,11656,104431
1061,sample01061,cd4_t_cell,0.33259281247905315,34733,104431
1061,sample01061,cd8_t_cell,0.23097547663050244,24121,104431
1061,sample01061,monocyte,0.16773754919516234,17517,104431
1061,sample01061,nk_cell,0.15707979431394892,16404,104431
1062,sample01062,b_cell,0.05284510121287285,5028,95146
1062,sample01062,cd4_t_cell,0.3198452903958128,30432,95146
1062,sample01062,cd8_t_cell,0.2180858890547159,20750,95146
1062,sample01062,monocyte,0.251182393374393,23899,95146
1062,sample01062,nk_cell,0.15804132596220546,15037,95146
1063,sample01063,b_cell,0.07847390714315088,7633,97268
1063,sample01063,cd4_t_cell,0.24713163630382037,24038,97268
1063,sample01063,cd8_t_cell,0.2628922153226138,25571,97268
1063,sample01063,monocyte,0.15320557634576634,14902,97268
1063,sample01063,nk_cell,0.2582966648846486,25124,97268
1064,sample01064,b_cell,0.14776285538922468,14204,96127
1064,sample01064,cd4_t_cell,0.24739147169889833,23781,96127
1064,sample01064,cd8_t_cell,0.22393292207184246,21526,96127
1064,sample01064,monocyte,0.3049923538651992,29318,96127
1064,sample01064,nk_cell,0.07592039697483538,7298,96127
1065,sample01065,b_cell,0.13870709084604715,12801,92288
1065,sample01065,cd4_t_cell,0.2463375520110957,22734,92288
1065,sample01065,cd8_t_cell,0.32042085644937585,29571,92288
1065,sample01065,monocyte,0.12181432038834951,11242,92288
1065,sample01065,nk_cell,0.17272018030513175,15940,92288
1066,sample01066,b_cell,0.0777638745767702,8452,108688
1066,sample01066,cd4_t_cell,0.3182596054762255,34591,108688
1066,sample01066,cd8_t_cell,0.26088436625938466,28355,108688
1066,sample01066,monocyte,0.20053731782717504,21796,108688
1066,sample01066,nk_cell,0.14255483586044457,15494,108688
1067,sample01067,b_cell,0.09100150884439641,8504,93449
1067,sample01067,cd4_t_cell,0.3757450588021274,35113,93449
1067,sample01067,cd8_t_cell,0.2381084869822042,22251,93449
1067,sample01067,monocyte,0.19066014617598903,17817,93449
1067,sample01067,nk_cell,0.10448479919528299,9764,93449
1068,sample01068,b_cell,0.11423077718278991,11050,96734
1068,sample01068,cd4_t_cell,0.29998759484772675,29019,96734
1068,sample01068,cd8_t_cell,0.3153389707858664,30504,96734
1068,sample01068,monocyte,0.10358302148158868,10020,96734
1068,sample01068,nk_cell,0.16685963570202825,16141,96734
1069,sample01069,b_cell,0.08928868283492492,9668,108278
1069,sample01069,cd4_t_cell,0.3419346496979996,37024,108278
1069,sample01069,cd8_t_cell,0.28586601156282904,30953,108278
1069,sample01069,monocyte,0.17708121686769243,19174,108278
1069,sample01069,nk_cell,0.10582943903655405,11459,108278
1070,sample01070,b_cell,0.09537503215611334,10381,108844
1070,sample01070,cd4_t_cell,0.2851971629120576,31042,108844
1070,sample01070,cd8_t_cell,0.3112895520194039,33882,108844
1070,sample01070,monocyte,0.20637793539377458,22463,108844
1070,sample01070,nk_cell,0.10176031751865054,11076,108844
